25.16174,45.94248,23.223646,10.107052,2.0772364,3.7480974,6.668834,2.4634404,3.8891764,18.895071,143.87022,7.6039443,20.722826,139.63214,6.5921874,20.0
25.28844,45.311085,25.111107,9.080189,2.0971577,3.0969553,6.6011286,1.0318501,4.4609985,19.466196,143.70383,8.461747,15.307682,145.31676,6.8281145,20.0
25.818933,44.915936,24.536121,9.878731,2.2842102,2.7906,7.171132,1.752774,4.6486573,21.339024,142.67354,8.340021,17.830448,144.50327,6.803771,20.0
24.699587,45.652554,23.5459,9.310025,1.8595448,2.8410897,6.332326,1.6779802,4.231759,18.279142,145.92552,8.2448845,16.389482,147.00624,6.379691,20.0
25.233358,46.56222,25.708117,9.465942,1.9953424,2.9480934,6.622735,1.986745,4.380121,20.423548,143.42616,8.397532,18.380497,144.15062,6.7500715,20.0
25.690617,46.2865,24.277973,9.4809,1.889601,2.7563832,6.577317,2.1312993,4.145451,20.437393,143.50153,8.221138,19.984373,143.1366,6.717643,20.0
25.245895,45.463516,22.491114,10.196903,2.0183468,3.5859423,6.6552663,2.0638597,4.1546097,22.031416,141.4956,7.70888,27.131994,136.49423,6.374894,20.0
25.227701,46.88937,25.053812,10.208775,2.236403,3.6710496,6.901017,1.850236,4.4918237,23.037119,140.88254,7.73545,25.061535,137.48949,6.4983997,20.0
25.758516,43.872055,22.307756,9.443878,2.5596497,2.931475,7.386535,1.8173186,4.7110324,20.315905,144.37408,8.327543,12.807334,148.39828,6.8790174,20.0
24.973671,42.896595,23.033253,9.606914,2.4983685,2.941288,7.4791102,1.5838461,5.184067,20.856457,144.51442,9.195411,12.70255,151.7102,7.0860333,20.0
25.414225,42.003433,20.492302,8.753679,2.5138876,3.167438,7.2395663,1.4775926,5.2165275,20.7727,144.0123,9.267153,10.237032,151.51178,7.1426773,20.0
27.23277,45.01467,25.389069,8.442561,1.955492,2.82781,7.168933,1.5974314,4.652072,21.106522,144.099,9.378293,10.297315,149.44977,7.4536805,20.0
26.986343,43.79576,24.448524,9.015131,2.3045905,2.9913034,7.65781,1.3338516,5.1176267,19.721678,146.55252,9.443208,9.437483,152.62575,7.008483,20.0
28.541544,47.433033,27.486076,9.733697,1.4188923,2.5406294,7.7491126,1.2345356,4.1547503,20.839346,144.81737,8.608321,14.056483,145.81021,7.673847,20.0
